key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
064007,Zehlendorf Südwest,Steglitz-Zehlendorf,2020," 8,143 ", 71 , 59 , 661 , 130 , 249 ," 2,921 ", 74 , 471 , 534 , 330 , 111 , 52 ," 1,889 "," 1,154 ", 208 ," 1,440 "
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2020," 7,899 ", 49 , 37 , 546 , 77 , 242 ," 3,632 ", 107 , 593 , 806 , 444 , 70 , 14 ," 1,320 ", 462 , 184 ," 1,724 "
070000,Tempelhof-Schöneberg,Tempelhof-Schöneberg-Total,2020," 11,132 ", 79 , 46 , 918 , 213 , 392 ," 5,065 ", 113 , 727 , 686 , 171 , 50 , 24 ," 1,055 ", 261 , 377 ," 2,680 "
071001,Schöneberg Nordwest,Tempelhof-Schöneberg,2020," 24,046 ", 272 , 178 ," 1,959 ", 567 , 598 ," 11,913 ", 68 , 934 ," 1,607 ", 166 , 79 , 26 ," 1,346 ", 257 ," 1,123 "," 4,304 "
071002,Schöneberg Nordost,Tempelhof-Schöneberg,2020," 11,998 ", 112 , 50 , 888 , 191 , 399 ," 5,106 ", 87 , 668 ," 1,295 ", 149 , 54 , 21 ," 1,162 ", 411 , 548 ," 2,395 "
072003,Schöneberg Südwest,Tempelhof-Schöneberg,2020," 9,785 ", 114 , 62 , 849 , 199 , 356 ," 4,172 ", 128 , 664 , 920 , 190 , 66 , 47 ," 1,062 ", 204 , 422 ," 2,645 "
072004,Schöneberg Südost,Tempelhof-Schöneberg,2020," 15,368 ", 63 , 46 ," 1,265 ", 314 , 439 ," 5,822 ", 102 , 578 ," 1,159 ", 132 , 59 , 26 ," 1,456 ", 575 , 618 ," 2,807 "
073005,Friedenau West,Tempelhof-Schöneberg,2020," 8,465 ", 41 , 16 , 638 , 130 , 171 ," 4,574 ", 57 , 317 ," 1,113 ", 179 , 20 , 12 , 857 , 272 , 154 ," 2,019 "
073006,Friedenau Ost,Tempelhof-Schöneberg,2020," 8,613 ", 65 , 28 , 683 , 148 , 291 ," 4,348 ", 125 ," 1,168 ", 651 , 194 , 51 , 32 , 794 , 152 , 291 ," 1,865 "
074007,Tempelhof Nord,Tempelhof-Schöneberg,2020," 13,822 ", 80 , 57 ," 1,003 ", 211 , 439 ," 4,330 ", 103 , 929 , 832 , 165 , 68 , 17 ," 1,897 ", 849 ," 1,065 "," 2,854 "
074008,Tempelhof Südwest,Tempelhof-Schöneberg,2020," 10,919 ", 56 , 22 , 977 , 200 , 384 ," 4,696 ", 119 , 796 , 350 , 247 , 56 , 37 ," 1,087 ", 315 , 175 ," 2,339 "
074009,Tempelhof Südost,Tempelhof-Schöneberg,2020," 15,250 ", 59 , 26 ," 1,313 ", 309 , 591 ," 7,103 ", 217 ," 1,451 ", 394 , 217 , 85 , 46 ," 1,536 ", 131 , 328 ," 3,269 "
075010,Mariendorf Nord,Tempelhof-Schöneberg,2020," 7,808 ", 50 , 25 , 772 , 163 , 439 ," 3,714 ", 91 , 696 , 242 , 213 , 38 , 31 , 703 , 78 , 141 ," 2,531 "
075011,Mariendorf Süd,Tempelhof-Schöneberg,2020," 8,217 ", 38 , 29 , 694 , 143 , 356 ," 3,536 ", 176 , 746 , 299 , 238 , 29 , 14 , 846 , 119 , 128 ," 2,400 "
076012,Marienfelde Nord,Tempelhof-Schöneberg,2020," 7,078 ", 39 , 28 , 617 , 135 , 309 ," 3,564 ", 129 , 612 , 337 , 101 , 39 , 28 , 623 , 62 , 180 ," 1,948 "
076013,Marienfelde Süd,Tempelhof-Schöneberg,2020," 8,120 ", 41 , 35 , 835 , 228 , 338 ," 3,991 ", 69 , 587 , 90 , 62 , 28 , -   , 746 , 35 , 255 ," 2,451 "
076014,Lichtenrade Nord,Tempelhof-Schöneberg,2020," 5,549 ", 33 , 5 , 401 , 84 , 299 ," 2,557 ", 135 , 448 , 131 , 149 , 47 , 9 , 714 , 98 , 79 ," 2,403 "
076015,Lichtenrade Süd,Tempelhof-Schöneberg,2020," 7,130 ", 42 , 23 , 572 , 111 , 330 ," 3,679 ", 88 , 265 , 245 , 118 , 36 , 13 , 872 , 239 , 131 ," 3,134 "
080000,Neukölln,Neukölln-Total,2020," 13,044 ", 137 , 71 ," 1,304 ", 383 , 482 ," 5,559 ", 116 ," 1,026 ", 591 , 222 , 102 , 44 ," 1,260 ", 193 , 839 ," 3,073 "
081001,Schillerpromenade,Neukölln,2020," 14,263 ", 179 , 86 ," 1,516 ", 499 , 459 ," 5,997 ", 65 ," 1,094 ", 848 , 148 , 117 , 46 ," 1,307 ", 200 ," 1,516 "," 3,359 "
081002,Neuköllner Mitte/Zentrum,Neukölln,2020," 22,525 ", 245 , 111 ," 2,018 ", 680 , 519 ," 10,272 ", 76 ," 1,628 ", 819 , 171 , 126 , 50 ," 1,697 ", 263 ," 1,834 "," 4,018 "
081003,Reuterstraße,Neukölln,2020," 17,431 ", 142 , 91 ," 1,600 ", 567 , 514 ," 8,075 ", 43 ," 1,187 "," 1,240 ", 144 , 149 , 81 ," 1,405 ", 415 ," 1,180 "," 3,850 "
081004,Rixdorf,Neukölln,2020," 12,667 ", 132 , 70 ," 1,167 ", 355 , 432 ," 4,931 ", 70 ," 1,002 ", 922 , 207 , 107 , 52 ," 1,340 ", 215 ," 1,437 "," 2,949 "
081005,Köllnische Heide,Neukölln,2020," 15,258 ", 110 , 26 ," 1,435 ", 381 , 588 ," 6,702 ", 278 ," 1,842 ", 246 , 381 , 129 , 45 ," 1,564 ", 174 , 918 ," 3,625 "
082006,Britz Nord,Neukölln,2020," 10,896 ", 162 , 64 ," 1,310 ", 402 , 515 ," 3,900 ", 152 ," 1,099 ", 334 , 339 , 113 , 54 ," 1,119 ", 74 , 535 ," 2,983 "
082007,Britz,Neukölln,2020," 11,909 ", 117 , 65 ," 1,187 ", 237 , 514 ," 5,000 ", 138 , 985 , 367 , 298 , 95 , 47 ," 1,162 ", 151 , 350 ," 2,846 "
082008,Buckow,Neukölln,2020," 6,353 ", 66 , 28 , 835 , 156 , 343 ," 2,293 ", 142 , 544 , 114 , 177 , 52 , 21 , 672 , 66 , 104 ," 2,137 "
083009,Gropiusstadt West,Neukölln,2020," 11,811 ", 101 , 55 ," 1,095 ", 283 , 565 ," 5,696 ", 86 , 747 , 267 , 257 , 91 , 20 ," 1,493 ", 217 , 161 ," 3,093 "
083010,Gropiusstadt Ost,Neukölln,2020," 8,010 ", 68 , 34 ," 1,264 ", 333 , 632 ," 2,347 ", 56 , 485 , 333 , 169 , 96 , 28 ," 1,201 ", 169 , 135 ," 2,849 "
084011,Buckow Nord,Neukölln,2020," 9,434 ", 73 , 31 ," 1,039 ", 249 , 582 ," 3,938 ", 125 , 655 , 332 , 197 , 62 , 31 , 894 , 94 , 114 ," 2,483 "
084012,Rudow,Neukölln,2020," 6,349 ", 61 , 43 , 692 , 127 , 296 ," 2,487 ", 198 , 444 , 212 , 296 , 50 , 23 , 874 , 82 , 102 ," 1,786 "
090000,Treptow-Köpenick,Treptow-Köpenick-Total,2020," 9,038 ", 83 , 49 , 875 , 211 , 371 ," 3,945 ", 140 , 534 , 851 , 144 , 49 , 21 ," 1,045 ", 281 , 291 ," 2,092 "
091001,Alt-Treptow,Treptow-Köpenick,2020," 19,091 ", 269 , 146 ," 1,160 ", 445 , 522 ," 10,375 ", 115 , 806 ," 2,342 ", 230 , 54 , 8 ," 1,436 ", 461 ," 1,597 "," 3,394 "
091002,Plänterwald,Treptow-Köpenick,2020," 8,728 ", 115 , 71 , 618 , 141 , 485 ," 3,910 ", 194 , 794 , 741 , 194 , 26 , -   ," 1,200 ", 177 , 115 ," 2,286 "
091003,Baumschulenweg,Treptow-Köpenick,2020," 8,131 ", 85 , 27 , 970 , 223 , 366 ," 3,525 ", 138 , 610 , 530 , 212 , 48 , 16 ," 1,002 ", 175 , 249 ," 2,210 "
091004,Johannisthal,Treptow-Köpenick,2020," 7,530 ", 80 , 45 , 558 , 90 , 352 ," 3,090 ", 186 , 578 , 502 , 171 , 45 , 30 , 774 , 166 , 156 ," 1,648 "
092005,Oberschöneweide,Treptow-Köpenick,2020," 9,542 ", 110 , 72 ," 1,311 ", 259 , 378 ," 3,382 ", 153 , 721 , 726 , 85 , 68 , 25 ," 1,188 ", 390 , 348 ," 2,541 "
092006,Niederschöneweide,Treptow-Köpenick,2020," 18,117 ", 101 , 70 ," 1,470 ", 356 , 480 ," 8,950 ", 248 , 619 ," 1,609 ", 93 , 85 , 31 ," 2,228 "," 1,044 ", 348 ," 3,094 "
092007,Adlershof,Treptow-Köpenick,2020," 10,866 ", 70 , 40 , 837 , 194 , 369 ," 5,117 ", 169 , 538 ," 1,320 ", 130 , 25 , -   ," 1,241 ", 419 , 244 ," 2,456 "
092008,Köllnische Vorstadt/Spindlersfeld,Treptow-Köpenick,2020," 8,574 ", 71 , 36 ," 1,094 ", 196 , 391 ," 3,460 ", 142 , 445 ," 1,121 ", 89 , 27 , 18 ," 1,032 ", 222 , 391 ," 2,526 "
093009,Altglienicke,Treptow-Köpenick,2020," 6,062 ", 39 , 18 , 669 , 132 , 452 ," 2,477 ", 153 , 416 , 345 , 139 , 43 , 18 , 573 , 39 , 157 ," 1,662 "
093010,Bohnsdorf,Treptow-Köpenick,2020," 7,729 ", 30 , 15 , 814 , 145 , 434 ," 3,393 ", 137 , 464 , 494 , 373 , 61 , 38 , 593 , 61 , 114 ," 1,689 "
093011,Grünau,Treptow-Köpenick,2020," 7,929 ", 71 , 43 , 643 , 157 , 171 ," 3,314 ", 100 , 386 ," 1,186 ", 129 , 57 , 43 ," 1,457 ", 929 , 71 ," 1,486 "
093012,Schmöckwitz,Treptow-Köpenick,2020," 4,287 ", 23 , 23 , 564 , 113 , 271 ," 1,579 ", 113 , 271 , 158 , 23 , 23 , 23 , 316 , 45 , 23 , 948 
094013,Köpenick Süd,Treptow-Köpenick,2020," 3,873 ", 17 , 17 , 349 , 17 , 175 ," 1,529 ", 108 , 341 , 266 , 175 , 25 , -   , 482 , 8 , 108 ," 1,039 "
094014,Allende-Viertel,Treptow-Köpenick,2020," 5,669 ", 35 , 9 , 508 , 79 , 166 ," 2,681 ", 105 , 394 , 421 , 53 , 79 , 35 , 710 , 61 , 105 ," 1,200 "
094015,Altstadt Köpenick,Treptow-Köpenick,2020," 7,792 ", 41 , 27 ," 1,258 ", 232 , 383 ," 2,515 ", 55 , 219 , 957 , 27 , 14 , -   , 875 , 191 , 478 ," 2,297 "
094016,Müggelheim,Treptow-Köpenick,2020," 3,806 ", 73 , 15 , 410 , 73 , 146 ," 1,069 ", 44 , 337 , 59 , 15 , 15 , -   , 571 , 59 , 117 , 732 
095017,Friedrichshagen,Treptow-Köpenick,2020," 6,532 ", 79 , 52 , 592 , 131 , 267 ," 2,972 ", 100 , 393 , 834 , 79 , 37 , 21 , 949 , 294 , 163 ," 1,400 "
095018,Rahnsdorf,Treptow-Köpenick,2020," 6,316 ", 52 , 31 , 681 , 124 , 248 ," 2,415 ", 155 , 320 , 764 , 93 , 31 , 10 ," 1,455 ", 423 , 62 ," 1,280 "
095019,Dammvorstadt,Treptow-Köpenick,2020," 15,950 ", 163 , 120 ," 1,800 ", 866 , 497 ," 7,285 ", 69 , 660 ," 1,928 ", 77 , 34 , 9 ," 1,380 ", 394 , 420 ," 4,114 "
095020,Köpenick Nord,Treptow-Köpenick,2020," 4,615 ", 15 , 15 , 369 , 83 , 211 ," 1,875 ", 68 , 263 , 497 , 301 , 60 , 23 , 806 , 181 , 151 ," 1,174 "
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2020," 8,415 ", 107 , 64 ," 1,138 ", 216 , 351 ," 3,216 ", 158 , 545 , 342 , 117 , 80 , 30 ," 1,029 ", 199 , 217 ," 2,244 "
101001,Marzahn Nord,Marzahn-Hellersdorf,2020," 8,363 ", 132 , 91 ," 1,774 ", 330 , 437 ," 2,286 ", 124 , 413 , 260 , 74 , 103 , 25 ," 1,411 ", 429 , 260 ," 3,024 "
101002,Marzahn Mitte,Marzahn-Hellersdorf,2020," 9,362 ", 98 , 56 ," 1,306 ", 220 , 383 ," 3,877 ", 177 , 801 , 229 , 64 , 73 , 31 ," 1,086 ", 156 , 212 ," 2,706 "
101003,Marzahn Süd,Marzahn-Hellersdorf,2020," 9,333 ", 144 , 67 , 983 , 216 , 306 ," 4,036 ", 231 , 945 , 264 , 128 , 72 , 18 ," 1,109 ", 169 , 216 ," 2,159 "
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2020," 10,230 ", 105 , 73 ," 1,571 ", 276 , 476 ," 3,699 ", 143 , 489 , 303 , 78 , 119 , 57 ," 1,103 ", 184 , 335 ," 3,026 "
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2020," 7,384 ", 114 , 66 ," 1,297 ", 270 , 402 ," 2,154 ", 180 , 388 , 298 , 28 , 151 , 76 ," 1,032 ", 156 , 241 ," 2,532 "
102006,Hellersdorf Süd,Marzahn-Hellersdorf,2020," 7,377 ", 136 , 72 ," 1,124 ", 168 , 316 ," 2,512 ", 120 , 332 , 268 , 84 , 84 , 32 ," 1,048 ", 344 , 204 ," 2,120 "
103007,Biesdorf,Marzahn-Hellersdorf,2020," 8,477 ", 63 , 39 , 719 , 196 , 344 ," 3,686 ", 126 , 302 , 565 , 126 , 84 , 18 , 828 , 116 , 168 ," 1,477 "
104008,Kaulsdorf,Marzahn-Hellersdorf,2020," 6,122 ", 62 , 36 , 706 , 119 , 247 ," 2,453 ", 124 , 428 , 526 , 227 , 15 , 5 , 670 , 108 , 88 ," 1,386 "
104009,Mahlsdorf,Marzahn-Hellersdorf,2020," 4,479 ", 37 , 27 , 403 , 68 , 145 ," 1,861 ", 115 , 271 , 355 , 281 , 14 , 7 , 541 , 142 , 95 , 738 
110000,Lichtenberg,Lichtenberg-Total,2020," 9,674 ", 84 , 48 ," 1,017 ", 220 , 351 ," 4,335 ", 130 , 654 , 612 , 114 , 67 , 25 ," 1,181 ", 248 , 205 ," 2,455 "
111001,Malchow,Lichtenberg,2020," 6,476 ", 56 , 38 , 753 , 188 , 414 ," 2,805 ", 132 , 377 , 697 , 395 , 75 , 56 , 621 , 132 , 75 ," 1,487 "
111002,Neu-Hohenschönhausen Nord,Lichtenberg,2020," 7,025 ", 47 , 30 ," 1,013 ", 178 , 310 ," 2,161 ", 91 , 431 , 330 , 67 , 81 , 34 ," 1,151 ", 138 , 283 ," 2,158 "
111003,Neu-Hohenschönhausen Süd,Lichtenberg,2020," 8,264 ", 107 , 59 ," 1,124 ", 306 , 391 ," 3,008 ", 118 , 638 , 240 , 59 , 107 , 37 ," 1,209 ", 129 , 188 ," 2,547 "
112004,Alt-Hohenschönhausen Nord,Lichtenberg,2020," 11,629 ", 90 , 48 ," 1,105 ", 210 , 408 ," 5,472 ", 126 ," 1,129 ", 402 , 198 , 132 , 24 ," 1,123 ", 180 , 264 ," 2,253 "
112005,Alt-Hohenschönhausen Süd,Lichtenberg,2020," 7,218 ", 37 , 24 , 663 , 161 , 225 ," 3,601 ", 137 , 678 , 614 , 110 , 49 , 30 , 779 , 88 , 122 ," 2,190 "
113006,Fennpfuhl,Lichtenberg,2020," 8,856 ", 94 , 65 , 938 , 162 , 286 ," 4,010 ", 150 , 767 , 569 , 127 , 47 , 18 ," 1,162 ", 298 , 133 ," 2,223 "
113007,Alt-Lichtenberg,Lichtenberg,2020," 16,117 ", 155 , 73 ," 1,707 ", 463 , 527 ," 7,286 ", 127 , 803 , 783 , 108 , 89 , 29 ," 1,684 ", 333 , 279 ," 3,619 "
113008,Frankfurter Allee Süd,Lichtenberg,2020," 18,052 ", 169 , 100 ," 1,695 ", 359 , 478 ," 7,725 ", 150 ," 1,515 ", 638 , 140 , 30 , 30 ," 2,033 ", 678 , 718 ," 3,618 "
114009,Neu-Lichtenberg,Lichtenberg,2020," 9,783 ", 77 , 41 , 901 , 189 , 368 ," 4,872 ", 77 , 321 , 819 , 88 , 71 , 38 ," 1,234 ", 336 , 218 ," 2,654 "
114010,Friedrichsfelde Nord,Lichtenberg,2020," 9,849 ", 109 , 58 ," 1,175 ", 283 , 372 ," 4,321 ", 154 , 616 , 533 , 83 , 45 , 6 ," 1,278 ", 392 , 167 ," 3,037 "
114011,Friedrichsfelde Süd,Lichtenberg,2020," 7,393 ", 38 , 19 , 785 , 94 , 268 ," 3,379 ", 136 , 446 , 438 , 45 , 49 , 4 , 933 , 189 , 113 ," 1,778 "
115012,Rummelsburger Bucht,Lichtenberg,2020," 15,533 ", 259 , 165 ," 1,271 ", 447 , 494 ," 7,719 ", 235 , 871 ," 1,765 ", 518 , 118 , 24 ," 2,448 ", 706 , 377 ," 4,542 "
115013,Karlshorst,Lichtenberg,2020," 5,307 ", 14 , 7 , 452 , 43 , 221 ," 2,842 ", 114 , 277 , 857 , 146 , 11 , 4 , 569 , 153 , 60 ," 1,096 "
120000,Reinickendorf,Reinickendorf-Total,2020," 9,536 ", 83 , 43 , 994 , 243 , 441 ," 3,305 ", 105 , 629 , 338 , 156 , 65 , 27 , 856 , 142 , 296 ," 2,243 "
121001,Ost 1 - Reginhardstraße,Reinickendorf,2020," 9,076 ", 80 , 59 ," 1,075 ", 320 , 452 ," 3,484 ", 94 , 626 , 456 , 146 , 73 , 38 , 835 , 97 , 345 ," 3,014 "
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2020," 11,591 ", 72 , 40 ," 1,203 ", 279 , 515 ," 4,465 ", 130 ," 1,076 ", 330 , 261 , 47 , 14 ," 1,171 ", 268 , 446 ," 2,914 "
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2020," 10,482 ", 114 , 40 ," 1,461 ", 374 , 573 ," 4,068 ", 51 , 723 , 327 , 224 , 81 , 33 , 962 , 206 , 202 ," 3,014 "
122004,West 1 - Tegel-Süd/Flughafensee,Reinickendorf,2020," 22,327 ", 80 , 43 ," 1,320 ", 356 , 804 ," 3,952 ", 190 ," 1,025 ", 374 , 135 , 68 , 43 ," 1,056 ", 86 , 982 ," 3,112 "
122005,West 5 - Tegel,Reinickendorf,2020," 14,205 ", 209 , 100 ," 1,548 ", 373 , 519 ," 6,274 ", 64 , 364 , 483 , 91 , 18 , 9 ," 1,047 ", 228 , 264 ," 2,832 "
124006,West 2 - Heiligensee/Konradshöhe,Reinickendorf,2020," 3,951 ", 29 , 12 , 390 , 82 , 238 ," 1,202 ", 74 , 189 , 160 , 152 , 29 , 21 , 570 , 78 , 131 , 866 
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2020," 4,522 ", 42 , 27 , 356 , 81 , 215 ," 1,864 ", 96 , 245 , 482 , 144 , 30 , 18 , 488 , 111 , 105 , 850 
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2020," 6,672 ", 18 , 6 , 656 , 152 , 279 ," 2,455 ", 146 , 498 , 352 , 122 , 30 , 24 , 893 , 61 , 152 ," 1,568 "
125009,Nord 2 - Waidmannslust/Wittenau/Lübars,Reinickendorf,2020," 10,935 ", 101 , 47 ," 1,048 ", 234 , 376 ," 3,429 ", 107 , 537 , 268 , 180 , 76 , 16 , 973 , 268 , 281 ," 2,081 "
126010,Rollbergesiedlung,Reinickendorf,2020," 7,912 ", 76 , -   , 875 , 151 , 378 ," 3,275 ", 86 , 746 , 292 , 162 , 54 , 11 , 562 , 86 , 173 ," 2,086 "
126011,MV Nord,Reinickendorf,2020," 7,632 ", 98 , 57 ," 1,154 ", 288 , 503 ," 3,027 ", 102 , 647 , 201 , 61 , 136 , 61 , 783 , 42 , 223 ," 2,444 "
126012,MV Süd,Reinickendorf,2020," 6,078 ", 58 , 29 , 839 , 159 , 362 ," 1,599 ", 80 , 557 , 181 , 101 , 109 , 22 , 695 , 22 , 246 ," 1,795 "
010000,Mitte,Mitte-Total,2021," 18,790 ", 195 , 117 ," 1,752 ", 529 , 671 ," 7,033 ", 90 , 946 , 947 , 130 , 92 , 28 ," 1,553 ", 334 , 995 ," 4,111 "
011001,Tiergarten Süd,Mitte,2021," 25,325 ", 231 , 172 ," 2,026 ", 554 , 904 ," 9,799 ", 79 ," 1,339 "," 1,551 ", 158 , 79 , 26 ," 1,702 ", 290 ," 1,320 "," 6,295 "
011002,Regierungsviertel,Mitte,2021," 46,049 ", 255 , 139 ," 3,131 ", 858 ," 1,222 "," 15,711 ", 54 ," 1,214 "," 1,902 ", 124 , 31 , 23 ," 3,039 ", 835 ," 1,330 "," 7,817 "
011003,Alexanderplatz,Mitte,2021," 26,687 ", 261 , 157 ," 2,394 ", 769 , 735 ," 10,793 ", 69 ," 1,051 "," 1,259 ", 130 , 95 , 22 ," 2,197 ", 535 ," 1,451 "," 5,454 "
011004,Brunnenstraße Süd,Mitte,2021," 10,867 ", 134 , 74 , 828 , 201 , 268 ," 4,727 ", 61 , 764 ," 1,157 ", 102 , 99 , 48 ," 1,368 ", 326 , 403 ," 2,148 "
012005,Moabit West,Mitte,2021," 13,223 ", 105 , 64 ," 1,243 ", 370 , 498 ," 4,193 ", 85 , 658 , 851 , 151 , 110 , 28 ," 1,243 ", 217 ," 1,142 "," 2,957 "
012006,Moabit Ost,Mitte,2021," 22,959 ", 156 , 91 ," 1,754 ", 437 , 670 ," 7,651 ", 74 , 622 ," 1,050 ", 173 , 108 , 36 ," 1,387 ", 183 ," 1,334 "," 4,280 "
013007,Osloer Straße,Mitte,2021," 14,759 ", 206 , 114 ," 1,668 ", 517 , 639 ," 6,032 ", 132 , 900 , 578 , 114 , 71 , 29 ," 1,262 ", 259 , 562 ," 3,513 "
013008,Brunnenstraße Nord,Mitte,2021," 15,793 ", 183 , 97 ," 1,764 ", 608 , 568 ," 5,964 ", 148 , 911 , 664 , 160 , 94 , 25 ," 1,616 ", 524 , 845 ," 3,849 "
014009,Parkviertel,Mitte,2021," 12,099 ", 123 , 68 ," 1,384 ", 397 , 648 ," 4,615 ", 86 ," 1,029 ", 513 , 119 , 86 , 18 ," 1,093 ", 99 , 434 ," 3,063 "
014010,Wedding Zentrum,Mitte,2021," 13,683 ", 225 , 134 ," 1,587 ", 517 , 683 ," 4,787 ", 54 , 776 , 729 , 86 , 77 , 21 ," 1,239 ", 288 ," 1,005 "," 3,582 "
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2021," 18,286 ", 247 , 156 ," 1,441 ", 484 , 486 ," 7,467 ", 77 ," 1,192 "," 1,149 ", 107 , 126 , 46 ," 1,802 ", 374 ," 1,651 "," 3,721 "
021001,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2021," 22,238 ", 329 , 168 ," 1,653 ", 643 , 606 ," 8,741 ", 79 ," 1,601 "," 1,005 ", 141 , 198 , 69 ," 1,747 ", 282 ," 2,299 "," 4,330 "
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2021," 15,406 ", 175 , 108 ," 1,214 ", 402 , 444 ," 7,101 ", 102 ," 1,273 "," 1,126 ", 94 , 79 , 39 ," 1,410 ", 271 , 770 ," 3,260 "
023003,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2021," 22,392 ", 403 , 251 ," 1,873 ", 654 , 565 ," 10,343 ", 74 ," 1,878 "," 1,278 ", 177 , 192 , 98 ," 1,971 ", 334 ," 2,379 "," 4,439 "
023004,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2021," 29,902 ", 614 , 464 ," 1,869 ", 846 , 457 ," 9,906 ", 37 ," 2,565 "," 1,839 ", 139 , 154 , 52 ," 1,918 ", 375 ," 5,921 "," 5,123 "
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2021," 10,373 ", 113 , 77 , 898 , 198 , 372 ," 4,800 ", 65 , 656 , 834 , 105 , 73 , 24 ," 1,291 ", 210 , 255 ," 2,501 "
024006,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2021," 22,998 ", 237 , 144 ," 1,913 ", 575 , 607 ," 9,401 ", 78 , 774 ," 1,287 ", 70 , 82 , 31 ," 1,874 ", 408 ," 1,505 "," 4,273 "
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2021," 12,911 ", 83 , 42 ," 1,103 ", 353 , 401 ," 5,148 ", 71 , 375 , 814 , 106 , 192 , 51 ," 2,048 ", 455 , 346 ," 3,087 "
025008,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2021," 13,345 ", 132 , 73 ," 1,246 ", 326 , 393 ," 4,936 ", 49 , 473 ," 1,001 ", 74 , 82 , 22 ," 2,051 ", 562 ," 1,108 "," 3,084 "
030000,Pankow,Pankow-Total,2021," 9,009 ", 82 , 54 , 756 , 204 , 322 ," 4,244 ", 85 , 543 , 943 , 134 , 61 , 22 ," 1,060 ", 302 , 224 ," 2,035 "
031001,Buch,Pankow,2021," 12,255 ", 108 , 54 ," 1,228 ", 355 , 512 ," 4,944 ", 24 , 536 , 638 , 163 , 132 , 18 ," 1,259 ", 331 , 211 ," 2,379 "
032002,Blankenfelde/Niederschönhausen,Pankow,2021," 5,750 ", 42 , 21 , 344 , 91 , 217 ," 2,472 ", 88 , 294 , 466 , 158 , 67 , 21 , 722 , 81 , 98 ," 1,178 "
032003,Buchholz,Pankow,2021," 4,530 ", 27 , -   , 418 , 65 , 184 ," 1,877 ", 65 , 282 , 304 , 190 , 22 , 11 , 581 , 65 , 54 ," 1,004 "
033004,Karow,Pankow,2021," 4,640 ", 20 , 20 , 364 , 82 , 174 ," 2,115 ", 26 , 159 , 661 , 179 , 36 , 10 , 497 , 56 , 72 , 860 
033005,Blankenburg/Heinersdorf/Märchenland,Pankow,2021," 9,235 ", 64 , 19 , 699 , 197 , 279 ," 3,804 ", 114 , 406 , 534 , 311 , 64 , 32 , 883 , 222 , 102 ," 1,404 "
034006,Schönholz/Wilhelmsruh/Rosenthal,Pankow,2021," 5,791 ", 37 , 16 , 496 , 133 , 272 ," 2,573 ", 128 , 416 , 422 , 278 , 85 , 11 , 753 , 160 , 123 ," 1,116 "
034007,Pankow Zentrum,Pankow,2021," 8,789 ", 73 , 57 , 647 , 154 , 307 ," 4,358 ", 100 , 348 ," 1,108 ", 102 , 57 , 13 , 984 , 243 , 102 ," 2,089 "
034008,Pankow Süd,Pankow,2021," 6,966 ", 72 , 53 , 541 , 125 , 262 ," 3,232 ", 72 , 482 , 936 , 92 , 47 , 20 , 833 , 223 , 145 ," 1,496 "
035009,Weißensee,Pankow,2021," 7,818 ", 46 , 28 , 780 , 211 , 407 ," 3,506 ", 71 , 546 , 559 , 86 , 53 , 23 ," 1,024 ", 287 , 191 ," 2,078 "
035010,Weißensee Ost,Pankow,2021," 8,627 ", 50 , 13 , 984 , 213 , 495 ," 3,552 ", 69 , 852 , 514 , 138 , 94 , 44 , 871 , 144 , 263 ," 2,418 "
036011,Prenzlauer Berg Nordwest,Pankow,2021," 12,229 ", 212 , 152 ," 1,183 ", 413 , 394 ," 6,063 ", 97 , 603 ," 1,451 ", 93 , 63 , 26 ," 1,279 ", 465 , 673 ," 3,292 "
036012,Prenzlauer Berg Nord,Pankow,2021," 9,226 ", 37 , 26 , 558 , 136 , 348 ," 5,209 ", 77 , 675 ," 1,566 ", 77 , 33 , 22 , 935 , 293 , 238 ," 2,014 "
036013,Helmholtzplatz,Pankow,2021," 10,527 ", 58 , 31 , 822 , 204 , 258 ," 5,019 ", 22 , 373 ," 1,600 ", 147 , 44 , 22 ," 1,458 ", 587 , 360 ," 2,338 "
